sublibs,solution,bound,gap,time
12,121.0,131.0,8.26,38276.0
12,121.0,131.0,8.26,38282.0
12,121.0,131.0,8.26,38290.0
12,121.0,131.0,8.26,38298.0
12,121.0,131.0,8.26,38306.0
12,121.0,131.0,8.26,38313.0
12,121.0,131.0,8.26,38321.0
12,121.0,131.0,8.26,38339.0
12,121.0,131.0,8.26,38349.0
12,121.0,131.0,8.26,38356.0
12,121.0,131.0,8.26,38364.0
12,121.0,131.0,8.26,38372.0
12,121.0,131.0,8.26,38380.0
12,121.0,131.0,8.26,38388.0
12,121.0,131.0,8.26,38397.0
12,121.0,131.0,8.26,38469.0
12,121.0,131.0,8.26,38477.0
12,121.0,131.0,8.26,38485.0
12,121.0,131.0,8.26,38495.0
12,121.0,131.0,8.26,38504.0
12,121.0,131.0,8.26,38513.0
12,121.0,131.0,8.26,38540.0
12,121.0,131.0,8.26,38549.0
12,121.0,131.0,8.26,38559.0
12,121.0,131.0,8.26,38567.0
12,121.0,131.0,8.26,38577.0
12,121.0,131.0,8.26,38589.0
12,121.0,131.0,8.26,38598.0
12,121.0,131.0,8.26,38608.0
12,121.0,131.0,8.26,38617.0
12,121.0,131.0,8.26,38627.0
12,121.0,131.0,8.26,38637.0
12,121.0,131.0,8.26,38646.0
12,121.0,131.0,8.26,38656.0
12,121.0,131.0,8.26,38664.0
12,121.0,131.0,8.26,38693.0
12,121.0,131.0,8.26,38703.0
12,121.0,131.0,8.26,38710.0
12,121.0,131.0,8.26,38758.0
12,121.0,131.0,8.26,38769.0
12,121.0,131.0,8.26,38780.0
12,121.0,131.0,8.26,38790.0
12,121.0,131.0,8.26,38800.0
12,121.0,131.0,8.26,38810.0
12,121.0,131.0,8.26,38818.0
12,121.0,131.0,8.26,38973.0
12,121.0,131.0,8.26,38982.0
12,121.0,131.0,8.26,38993.0
12,121.0,131.0,8.26,39003.0
12,121.0,131.0,8.26,39013.0
12,121.0,131.0,8.26,39032.0
12,121.0,131.0,8.26,39040.0
12,121.0,131.0,8.26,39050.0
12,121.0,131.0,8.26,39059.0
12,121.0,131.0,8.26,39067.0
12,121.0,131.0,8.26,39076.0
12,121.0,131.0,8.26,39085.0
12,121.0,131.0,8.26,39093.0
12,121.0,131.0,8.26,39103.0
12,121.0,131.0,8.26,39111.0
12,121.0,131.0,8.26,39119.0
12,121.0,131.0,8.26,39128.0
12,121.0,131.0,8.26,39138.0
12,121.0,131.0,8.26,39157.0
12,121.0,131.0,8.26,39166.0
12,121.0,131.0,8.26,39175.0
12,121.0,131.0,8.26,39184.0
12,121.0,131.0,8.26,39194.0
12,121.0,131.0,8.26,39202.0
12,121.0,131.0,8.26,39211.0
12,121.0,131.0,8.26,39220.0
12,121.0,131.0,8.26,39229.0
12,121.0,131.0,8.26,39238.0
12,121.0,131.0,8.26,39246.0
12,121.0,131.0,8.26,39255.0
12,121.0,131.0,8.26,39263.0
12,121.0,131.0,8.26,39282.0
12,121.0,131.0,8.26,39289.0
12,121.0,131.0,8.26,39298.0
12,121.0,131.0,8.26,39307.0
12,121.0,131.0,8.26,39315.0
12,121.0,131.0,8.26,39325.0
12,121.0,131.0,8.26,39334.0
12,121.0,131.0,8.26,39341.0
12,121.0,131.0,8.26,39350.0
12,121.0,131.0,8.26,39358.0
12,121.0,131.0,8.26,39367.0
12,121.0,131.0,8.26,39458.0
12,121.0,131.0,8.26,39466.0
12,121.0,131.0,8.26,39475.0
12,121.0,131.0,8.26,39484.0
12,121.0,131.0,8.26,39504.0
12,121.0,131.0,8.26,39513.0
12,121.0,131.0,8.26,39521.0
12,121.0,131.0,8.26,39530.0
12,121.0,131.0,8.26,39538.0
12,121.0,131.0,8.26,39546.0
12,121.0,131.0,8.26,39556.0
12,121.0,131.0,8.26,39563.0
12,121.0,131.0,8.26,39571.0
12,121.0,131.0,8.26,39579.0
12,121.0,131.0,8.26,39588.0
12,121.0,131.0,8.26,39597.0
12,121.0,131.0,8.26,39605.0
12,121.0,131.0,8.26,39624.0
12,121.0,131.0,8.26,39634.0
12,121.0,131.0,8.26,39642.0
12,121.0,131.0,8.26,39651.0
12,121.0,131.0,8.26,39661.0
12,121.0,131.0,8.26,39670.0
12,121.0,131.0,8.26,39679.0
12,121.0,131.0,8.26,39688.0
12,121.0,131.0,8.26,39695.0
12,121.0,131.0,8.26,39704.0
12,121.0,131.0,8.26,39783.0
12,121.0,131.0,8.26,39791.0
12,121.0,131.0,8.26,39800.0
12,121.0,131.0,8.26,39811.0
12,121.0,131.0,8.26,39830.0
12,121.0,131.0,8.26,39839.0
12,121.0,131.0,8.26,39848.0
12,121.0,131.0,8.26,39857.0
12,121.0,131.0,8.26,39866.0
12,121.0,131.0,8.26,39874.0
12,121.0,131.0,8.26,39883.0
12,121.0,131.0,8.26,39891.0
12,121.0,131.0,8.26,39901.0
12,121.0,131.0,8.26,39910.0
12,121.0,131.0,8.26,39918.0
12,121.0,131.0,8.26,39927.0
12,121.0,131.0,8.26,39945.0
12,121.0,131.0,8.26,40120.0
12,121.0,131.0,8.26,40128.0
12,121.0,131.0,8.26,40135.0
12,121.0,131.0,8.26,40143.0
12,121.0,131.0,8.26,40153.0
12,121.0,131.0,8.26,40162.0
12,121.0,131.0,8.26,40170.0
12,121.0,131.0,8.26,40180.0
12,121.0,131.0,8.26,40189.0
12,121.0,131.0,8.26,40198.0
12,121.0,131.0,8.26,40208.0
12,121.0,131.0,8.26,40215.0
12,121.0,131.0,8.26,40226.0
12,121.0,131.0,8.26,40235.0
12,121.0,131.0,8.26,40245.0
12,121.0,131.0,8.26,40264.0
12,121.0,131.0,8.26,40273.0
12,121.0,131.0,8.26,40282.0
12,121.0,131.0,8.26,40291.0
12,121.0,131.0,8.26,40299.0
12,121.0,131.0,8.26,40309.0
12,121.0,131.0,8.26,40319.0
12,121.0,131.0,8.26,40329.0
12,121.0,131.0,8.26,40338.0
12,121.0,131.0,8.26,40347.0
12,121.0,131.0,8.26,40356.0
12,121.0,131.0,8.26,40365.0
12,121.0,131.0,8.26,40375.0
12,121.0,131.0,8.26,40394.0
12,121.0,131.0,8.26,40402.0
12,121.0,131.0,8.26,40411.0
12,121.0,131.0,8.26,40420.0
12,121.0,131.0,8.26,40429.0
12,121.0,131.0,8.26,40439.0
12,121.0,131.0,8.26,40449.0
12,121.0,131.0,8.26,40460.0
12,121.0,131.0,8.26,40468.0
12,121.0,131.0,8.26,40477.0
12,121.0,131.0,8.26,40485.0
12,121.0,131.0,8.26,40495.0
12,121.0,131.0,8.26,40503.0
12,121.0,131.0,8.26,40523.0
12,121.0,131.0,8.26,40530.0
12,121.0,131.0,8.26,40539.0
12,121.0,131.0,8.26,40547.0
12,121.0,131.0,8.26,40556.0
12,121.0,131.0,8.26,40564.0
12,121.0,131.0,8.26,40574.0
12,121.0,131.0,8.26,40596.0
12,121.0,131.0,8.26,40605.0
12,121.0,131.0,8.26,40612.0
12,121.0,131.0,8.26,40622.0
12,121.0,131.0,8.26,40631.0
12,121.0,131.0,8.26,40639.0
12,121.0,131.0,8.26,40753.0
12,121.0,131.0,8.26,40760.0
12,121.0,131.0,8.26,40768.0
12,121.0,131.0,8.26,40787.0
12,121.0,131.0,8.26,40796.0
12,121.0,131.0,8.26,40804.0
12,121.0,131.0,8.26,40813.0
12,121.0,131.0,8.26,40823.0
12,121.0,131.0,8.26,40832.0
12,121.0,131.0,8.26,40841.0
12,121.0,131.0,8.26,40851.0
12,121.0,131.0,8.26,40859.0
12,121.0,131.0,8.26,40869.0
12,121.0,131.0,8.26,40880.0
12,121.0,131.0,8.26,40887.0
12,121.0,131.0,8.26,40897.0
12,121.0,131.0,8.26,40916.0
12,121.0,131.0,8.26,40924.0
12,121.0,131.0,8.26,40933.0
12,121.0,131.0,8.26,40943.0
12,121.0,131.0,8.26,40953.0
12,121.0,131.0,8.26,40962.0
12,121.0,131.0,8.26,40972.0
12,121.0,131.0,8.26,40980.0
12,121.0,131.0,8.26,40990.0
12,121.0,131.0,8.26,40997.0
12,121.0,131.0,8.26,41007.0
12,121.0,131.0,8.26,41015.0
12,121.0,131.0,8.26,41023.0
12,121.0,131.0,8.26,41033.0
12,121.0,131.0,8.26,41052.0
12,121.0,131.0,8.26,41065.0
12,121.0,131.0,8.26,41077.0
12,121.0,131.0,8.26,41090.0
12,121.0,131.0,8.26,41102.0
12,121.0,131.0,8.26,41113.0
12,121.0,131.0,8.26,41126.0
12,121.0,131.0,8.26,41134.0
12,121.0,131.0,8.26,41147.0
12,121.0,131.0,8.26,41159.0
12,121.0,131.0,8.26,41172.0
12,121.0,131.0,8.26,41185.0
12,121.0,131.0,8.26,41197.0
12,121.0,131.0,8.26,41211.0
12,121.0,131.0,8.26,41233.0
12,121.0,131.0,8.26,41246.0
12,121.0,131.0,8.26,41257.0
12,121.0,131.0,8.26,41266.0
12,121.0,131.0,8.26,41279.0
12,121.0,131.0,8.26,41292.0
12,121.0,131.0,8.26,41544.0
12,121.0,131.0,8.26,41552.0
12,121.0,131.0,8.26,41560.0
12,121.0,131.0,8.26,41569.0
12,121.0,131.0,8.26,41582.0
12,121.0,131.0,8.26,41593.0
12,121.0,131.0,8.26,41603.0
12,121.0,131.0,8.26,41615.0
12,121.0,131.0,8.26,41627.0
12,121.0,131.0,8.26,41636.0
12,121.0,131.0,8.26,41667.0
12,121.0,131.0,8.26,41679.0
12,121.0,131.0,8.26,41691.0
12,121.0,131.0,8.26,41702.0
12,121.0,131.0,8.26,41714.0
12,121.0,131.0,8.26,41722.0
12,121.0,131.0,8.26,41734.0
12,121.0,131.0,8.26,41741.0
12,121.0,131.0,8.26,41749.0
12,121.0,131.0,8.26,41756.0
12,121.0,131.0,8.26,41765.0
12,121.0,131.0,8.26,41772.0
12,121.0,131.0,8.26,41780.0
12,121.0,131.0,8.26,41787.0
12,121.0,131.0,8.26,41813.0
12,121.0,131.0,8.26,41821.0
12,121.0,131.0,8.26,41828.0
12,121.0,131.0,8.26,41836.0
12,121.0,131.0,8.26,41843.0
12,121.0,131.0,8.26,41851.0
12,121.0,131.0,8.26,41859.0
12,121.0,131.0,8.26,41868.0
12,121.0,131.0,8.26,41876.0
12,121.0,131.0,8.26,41885.0
12,121.0,131.0,8.26,41896.0
12,121.0,131.0,8.26,41906.0
12,121.0,131.0,8.26,41916.0
12,121.0,131.0,8.26,41945.0
12,121.0,131.0,8.26,41955.0
12,121.0,131.0,8.26,41965.0
12,121.0,131.0,8.26,41975.0
12,121.0,131.0,8.26,41985.0
12,121.0,131.0,8.26,41997.0
12,121.0,131.0,8.26,42011.0
12,121.0,131.0,8.26,42024.0
12,121.0,131.0,8.26,42037.0
12,121.0,131.0,8.26,42049.0
12,121.0,131.0,8.26,42061.0
12,121.0,131.0,8.26,42076.0
12,121.0,131.0,8.26,42090.0
12,121.0,131.0,8.26,42105.0
12,121.0,131.0,8.26,42126.0
12,121.0,131.0,8.26,42139.0
12,121.0,131.0,8.26,42153.0
12,121.0,131.0,8.26,42167.0
12,121.0,131.0,8.26,42182.0
12,121.0,131.0,8.26,42195.0
12,121.0,131.0,8.26,42209.0
12,121.0,131.0,8.26,42223.0
12,121.0,131.0,8.26,42237.0
12,121.0,131.0,8.26,42248.0
12,121.0,131.0,8.26,42258.0
12,121.0,131.0,8.26,42273.0
12,121.0,131.0,8.26,42287.0
12,121.0,131.0,8.26,42302.0
12,121.0,131.0,8.26,42327.0
12,121.0,131.0,8.26,42341.0
12,121.0,131.0,8.26,42355.0
12,121.0,131.0,8.26,42369.0
12,121.0,131.0,8.26,42382.0
12,121.0,131.0,8.26,42390.0
12,121.0,131.0,8.26,42512.0
12,121.0,131.0,8.26,42527.0
12,121.0,131.0,8.26,42540.0
12,121.0,131.0,8.26,42555.0
12,121.0,131.0,8.26,42569.0
12,121.0,131.0,8.26,42579.0
12,121.0,131.0,8.26,42588.0
12,121.0,131.0,8.26,42596.0
12,121.0,131.0,8.26,42604.0
12,121.0,131.0,8.26,42622.0
12,121.0,131.0,8.26,42631.0
12,121.0,131.0,8.26,42968.0
12,121.0,131.0,8.26,42979.0
12,121.0,131.0,8.26,42990.0
12,121.0,131.0,8.26,43000.0
12,121.0,131.0,8.26,43008.0
12,121.0,131.0,8.26,43016.0
12,121.0,131.0,8.26,43025.0
12,121.0,131.0,8.26,43035.0
12,121.0,131.0,8.26,43044.0
12,121.0,131.0,8.26,43053.0
12,121.0,131.0,8.26,43063.0
12,121.0,131.0,8.26,43073.0
12,121.0,131.0,8.26,43091.0
12,121.0,131.0,8.26,43099.0
12,121.0,131.0,8.26,43108.0
12,121.0,131.0,8.26,43116.0
12,121.0,131.0,8.26,43124.0
12,121.0,131.0,8.26,43135.0
12,121.0,131.0,8.26,43143.0
12,121.0,131.0,8.26,43155.0
12,121.0,131.0,8.26,43165.0
12,121.0,131.0,8.26,43174.0
12,121.0,131.0,8.26,43182.0
12,121.0,131.0,8.26,43192.0
12,121.0,131.0,8.26,43219.0
12,121.0,131.0,8.26,43227.0
12,121.0,131.0,8.26,43237.0
12,121.0,131.0,8.26,43245.0
12,121.0,131.0,8.26,43253.0
12,121.0,131.0,8.26,43263.0
12,121.0,131.0,8.26,43272.0
12,121.0,131.0,8.26,43281.0
12,121.0,131.0,8.26,43292.0
12,121.0,131.0,8.26,43300.0
12,121.0,131.0,8.26,43310.0
12,121.0,131.0,8.26,43319.0
12,121.0,131.0,8.26,43500.0
12,121.0,131.0,8.26,43508.0
12,121.0,131.0,8.26,43517.0
12,121.0,131.0,8.26,43527.0
12,121.0,131.0,8.26,43556.0
12,121.0,131.0,8.26,43564.0
12,121.0,131.0,8.26,43565.0
12,121.0,131.0,8.26,43574.0
12,121.0,131.0,8.26,43583.0
12,121.0,131.0,8.26,43593.0
12,121.0,131.0,8.26,43603.0
12,121.0,131.0,8.26,43613.0
12,121.0,131.0,8.26,43624.0
12,121.0,131.0,8.26,43633.0
12,121.0,131.0,8.26,43644.0
12,121.0,131.0,8.26,43655.0
12,121.0,131.0,8.26,43664.0
12,121.0,131.0,8.26,43674.0
12,121.0,131.0,8.26,43702.0
12,121.0,131.0,8.26,43712.0
12,121.0,131.0,8.26,43721.0
12,121.0,131.0,8.26,43732.0
12,121.0,131.0,8.26,43741.0
12,121.0,131.0,8.26,43751.0
12,121.0,131.0,8.26,43761.0
12,121.0,131.0,8.26,43770.0
12,121.0,131.0,8.26,43780.0
12,121.0,131.0,8.26,43791.0
12,121.0,131.0,8.26,43801.0
12,121.0,131.0,8.26,43810.0
12,121.0,131.0,8.26,43820.0
12,121.0,131.0,8.26,43852.0
12,121.0,131.0,8.26,43866.0
12,121.0,131.0,8.26,43878.0
12,121.0,131.0,8.26,43889.0
12,121.0,131.0,8.26,43901.0
12,121.0,131.0,8.26,43911.0
12,121.0,131.0,8.26,43923.0
12,121.0,131.0,8.26,43935.0
12,121.0,131.0,8.26,43948.0
12,121.0,131.0,8.26,43955.0
12,121.0,131.0,8.26,44093.0
12,121.0,131.0,8.26,44102.0
12,121.0,131.0,8.26,44114.0
12,121.0,131.0,8.26,44127.0
12,121.0,131.0,8.26,44141.0
12,121.0,131.0,8.26,44172.0
12,121.0,131.0,8.26,44183.0
12,121.0,131.0,8.26,44195.0
12,121.0,131.0,8.26,44205.0
12,121.0,131.0,8.26,44218.0
12,121.0,131.0,8.26,44233.0
12,121.0,131.0,8.26,44245.0
12,121.0,131.0,8.26,44258.0
12,121.0,131.0,8.26,44267.0
12,121.0,131.0,8.26,44279.0
12,121.0,131.0,8.26,44292.0
12,121.0,131.0,8.26,44304.0
12,121.0,131.0,8.26,44319.0
12,121.0,131.0,8.26,44346.0
12,121.0,131.0,8.26,44359.0
12,121.0,131.0,8.26,44373.0
12,121.0,131.0,8.26,44386.0
12,121.0,131.0,8.26,44400.0
12,121.0,131.0,8.26,44415.0
12,121.0,131.0,8.26,44428.0
12,121.0,131.0,8.26,44441.0
12,121.0,131.0,8.26,44454.0
12,121.0,131.0,8.26,44464.0
12,121.0,131.0,8.26,44478.0
12,121.0,131.0,8.26,44492.0
12,121.0,131.0,8.26,44505.0
12,121.0,131.0,8.26,44536.0
12,121.0,131.0,8.26,44548.0
12,121.0,131.0,8.26,44561.0
12,121.0,131.0,8.26,44571.0
12,121.0,131.0,8.26,44586.0
12,121.0,131.0,8.26,44630.0
12,121.0,131.0,8.26,44639.0
12,121.0,131.0,8.26,44654.0
12,121.0,131.0,8.26,44667.0
12,121.0,131.0,8.26,44680.0
12,121.0,131.0,8.26,44693.0
12,121.0,131.0,8.26,44705.0
12,121.0,131.0,8.26,44718.0
12,121.0,131.0,8.26,44730.0
12,121.0,131.0,8.26,44762.0
12,121.0,131.0,8.26,44774.0
12,121.0,131.0,8.26,44784.0
12,121.0,131.0,8.26,44959.0
12,121.0,131.0,8.26,44967.0
12,121.0,131.0,8.26,44975.0
12,121.0,131.0,8.26,44987.0
12,121.0,131.0,8.26,45002.0
12,121.0,131.0,8.26,45015.0
12,121.0,131.0,8.26,45029.0
12,121.0,131.0,8.26,45042.0
12,121.0,131.0,8.26,45055.0
12,121.0,131.0,8.26,45068.0
12,121.0,131.0,8.26,45080.0
12,121.0,131.0,8.26,45093.0
12,121.0,131.0,8.26,45121.0
12,121.0,131.0,8.26,45134.0
12,121.0,131.0,8.26,45147.0
12,121.0,131.0,8.26,45159.0
12,121.0,131.0,8.26,45171.0
12,121.0,131.0,8.26,45184.0
12,121.0,131.0,8.26,45196.0
12,121.0,131.0,8.26,45209.0
12,121.0,131.0,8.26,45217.0
12,121.0,131.0,8.26,45230.0
12,121.0,131.0,8.26,45244.0
12,121.0,131.0,8.26,45257.0
12,121.0,131.0,8.26,45269.0
12,121.0,131.0,8.26,45300.0
12,121.0,131.0,8.26,45312.0
12,121.0,131.0,8.26,45322.0
12,121.0,131.0,8.26,45333.0
12,121.0,131.0,8.26,45344.0
12,121.0,131.0,8.26,45351.0
12,121.0,131.0,8.26,45362.0
12,121.0,131.0,8.26,45374.0
12,121.0,131.0,8.26,45387.0
12,121.0,131.0,8.26,45398.0
12,121.0,131.0,8.26,45411.0
12,121.0,131.0,8.26,45422.0
12,121.0,131.0,8.26,45433.0
12,121.0,131.0,8.26,45455.0
12,121.0,131.0,8.26,45467.0
12,121.0,131.0,8.26,45474.0
12,121.0,131.0,8.26,45488.0
12,121.0,131.0,8.26,45500.0
12,121.0,131.0,8.26,45512.0
12,121.0,131.0,8.26,45524.0
12,121.0,131.0,8.26,45536.0
12,121.0,131.0,8.26,45548.0
12,121.0,131.0,8.26,45560.0
12,121.0,131.0,8.26,45568.0
12,121.0,131.0,8.26,45580.0
12,121.0,131.0,8.26,45594.0
12,121.0,131.0,8.26,45605.0
12,121.0,131.0,8.26,45627.0
12,121.0,131.0,8.26,45639.0
12,121.0,131.0,8.26,45723.0
12,121.0,131.0,8.26,45731.0
12,121.0,131.0,8.26,45743.0
12,121.0,131.0,8.26,45754.0
12,121.0,131.0,8.26,45765.0
12,121.0,131.0,8.26,45776.0
12,121.0,131.0,8.26,45784.0
12,121.0,131.0,8.26,45796.0
12,121.0,131.0,8.26,45809.0
12,121.0,131.0,8.26,45821.0
12,121.0,131.0,8.26,45833.0
12,121.0,131.0,8.26,45847.0
12,121.0,131.0,8.26,45861.0
12,121.0,131.0,8.26,45883.0
12,121.0,131.0,8.26,45894.0
12,121.0,131.0,8.26,45906.0
12,121.0,131.0,8.26,45917.0
12,121.0,131.0,8.26,45925.0
12,121.0,131.0,8.26,45936.0
12,121.0,131.0,8.26,45949.0
12,121.0,131.0,8.26,45960.0
12,121.0,131.0,8.26,45973.0
12,121.0,131.0,8.26,45985.0
12,121.0,131.0,8.26,45997.0
12,121.0,131.0,8.26,46010.0
12,121.0,131.0,8.26,46021.0
12,121.0,131.0,8.26,46043.0
12,121.0,131.0,8.26,46050.0
12,121.0,131.0,8.26,46296.0
12,121.0,131.0,8.26,46305.0
12,121.0,131.0,8.26,46318.0
12,121.0,131.0,8.26,46333.0
12,121.0,131.0,8.26,46347.0
12,121.0,131.0,8.26,46359.0
12,121.0,131.0,8.26,46373.0
12,121.0,131.0,8.26,46386.0
12,121.0,131.0,8.26,46398.0
12,121.0,131.0,8.26,46411.0
12,121.0,131.0,8.26,46418.0
12,121.0,131.0,8.26,46431.0
12,121.0,131.0,8.26,46454.0
12,121.0,131.0,8.26,46465.0
12,121.0,131.0,8.26,46477.0
12,121.0,131.0,8.26,46488.0
12,121.0,131.0,8.26,46501.0
12,121.0,131.0,8.26,46512.0
12,121.0,131.0,8.26,46524.0
12,121.0,131.0,8.26,46535.0
12,121.0,131.0,8.26,46544.0
12,121.0,131.0,8.26,46732.0
12,121.0,131.0,8.26,46747.0
12,121.0,131.0,8.26,46762.0
12,121.0,131.0,8.26,46775.0
12,121.0,131.0,8.26,46797.0
12,121.0,131.0,8.26,46808.0
12,121.0,131.0,8.26,46819.0
12,121.0,131.0,8.26,46832.0
12,121.0,131.0,8.26,46843.0
12,121.0,131.0,8.26,46855.0
12,121.0,131.0,8.26,46866.0
12,121.0,131.0,8.26,46877.0
12,121.0,131.0,8.26,46963.0
12,121.0,131.0,8.26,46971.0
12,121.0,131.0,8.26,46983.0
12,121.0,131.0,8.26,46995.0
12,121.0,131.0,8.26,47007.0
12,121.0,131.0,8.26,47019.0
12,121.0,131.0,8.26,47028.0
12,121.0,131.0,8.26,47050.0
12,121.0,131.0,8.26,47061.0
12,121.0,131.0,8.26,47073.0
12,121.0,131.0,8.26,47083.0
12,121.0,131.0,8.26,47094.0
12,121.0,131.0,8.26,47119.0
12,121.0,131.0,8.26,47131.0
12,121.0,131.0,8.26,47142.0
12,121.0,131.0,8.26,47153.0
12,121.0,131.0,8.26,47166.0
12,121.0,131.0,8.26,47177.0
12,121.0,131.0,8.26,47188.0
12,121.0,131.0,8.26,47199.0
12,121.0,131.0,8.26,47220.0
12,121.0,131.0,8.26,47232.0
12,121.0,131.0,8.26,47239.0
12,121.0,131.0,8.26,47250.0
12,121.0,131.0,8.26,47262.0
12,121.0,131.0,8.26,47272.0
12,121.0,131.0,8.26,47284.0
12,121.0,131.0,8.26,47295.0
12,121.0,131.0,8.26,47362.0
12,121.0,131.0,8.26,47369.0
12,121.0,131.0,8.26,47380.0
12,121.0,131.0,8.26,47392.0
12,121.0,131.0,8.26,47404.0
12,121.0,131.0,8.26,47414.0
12,121.0,131.0,8.26,47425.0
12,121.0,131.0,8.26,47444.0
12,121.0,131.0,8.26,47456.0
12,121.0,131.0,8.26,47468.0
12,121.0,131.0,8.26,47476.0
12,121.0,131.0,8.26,47488.0
12,121.0,131.0,8.26,47502.0
12,121.0,131.0,8.26,47509.0
12,121.0,131.0,8.26,47522.0
12,121.0,131.0,8.26,47534.0
12,121.0,131.0,8.26,47545.0
12,121.0,131.0,8.26,47557.0
12,121.0,131.0,8.26,47568.0
12,121.0,131.0,8.26,47579.0
12,121.0,131.0,8.26,47600.0
12,121.0,131.0,8.26,47608.0
12,121.0,131.0,8.26,47759.0
12,121.0,131.0,8.26,47770.0
12,121.0,131.0,8.26,47782.0
12,121.0,131.0,8.26,47790.0
12,121.0,131.0,8.26,47804.0
12,121.0,131.0,8.26,47816.0
12,121.0,131.0,8.26,47828.0
12,121.0,131.0,8.26,47840.0
12,121.0,131.0,8.26,47848.0
12,121.0,131.0,8.26,47860.0
12,121.0,131.0,8.26,47872.0
12,121.0,131.0,8.26,47883.0
12,121.0,131.0,8.26,47895.0
12,121.0,131.0,8.26,47916.0
12,121.0,131.0,8.26,47928.0
12,121.0,131.0,8.26,47939.0
12,121.0,131.0,8.26,47951.0
12,121.0,131.0,8.26,47963.0
12,121.0,131.0,8.26,47971.0
12,121.0,131.0,8.26,47982.0
12,121.0,131.0,8.26,47994.0
12,121.0,131.0,8.26,48189.0
12,121.0,131.0,8.26,48197.0
12,121.0,131.0,8.26,48204.0
12,121.0,131.0,8.26,48215.0
12,121.0,131.0,8.26,48226.0
12,121.0,131.0,8.26,48238.0
12,121.0,131.0,8.26,48247.0
12,121.0,131.0,8.26,48259.0
12,121.0,131.0,8.26,48281.0
12,121.0,131.0,8.26,48292.0
12,121.0,131.0,8.26,48304.0
12,121.0,131.0,8.26,48312.0
12,121.0,131.0,8.26,48325.0
12,121.0,131.0,8.26,48336.0
12,121.0,131.0,8.26,48348.0
12,121.0,131.0,8.26,48360.0
12,121.0,131.0,8.26,48372.0
12,121.0,131.0,8.26,48383.0
12,121.0,131.0,8.26,48395.0
12,121.0,131.0,8.26,48408.0
12,121.0,131.0,8.26,48416.0
12,121.0,131.0,8.26,48429.0
12,121.0,131.0,8.26,48451.0
12,121.0,131.0,8.26,48465.0
12,121.0,131.0,8.26,48477.0
12,121.0,131.0,8.26,48491.0
12,121.0,131.0,8.26,48504.0
12,121.0,131.0,8.26,48515.0
12,121.0,131.0,8.26,48529.0
12,121.0,131.0,8.26,48541.0
12,121.0,131.0,8.26,48550.0
12,121.0,131.0,8.26,48564.0
12,121.0,131.0,8.26,48575.0
12,121.0,131.0,8.26,48588.0
12,121.0,131.0,8.26,48601.0
12,121.0,131.0,8.26,48623.0
12,121.0,131.0,8.26,48634.0
12,121.0,131.0,8.26,48647.0
12,121.0,131.0,8.26,48659.0
12,121.0,131.0,8.26,48671.0
12,121.0,131.0,8.26,48680.0
12,121.0,131.0,8.26,48693.0
12,121.0,131.0,8.26,48706.0
12,121.0,131.0,8.26,48719.0
12,121.0,131.0,8.26,48731.0
12,121.0,131.0,8.26,48743.0
12,121.0,131.0,8.26,48756.0
12,121.0,131.0,8.26,48778.0
12,121.0,131.0,8.26,48786.0
12,121.0,131.0,8.26,48798.0
12,121.0,131.0,8.26,48809.0
12,121.0,131.0,8.26,48820.0
12,121.0,131.0,8.26,48832.0
12,121.0,131.0,8.26,48844.0
12,121.0,131.0,8.26,48857.0
12,121.0,131.0,8.26,48867.0
12,121.0,131.0,8.26,48880.0
12,121.0,131.0,8.26,48893.0
12,121.0,131.0,8.26,48955.0
12,121.0,131.0,8.26,48965.0
12,121.0,131.0,8.26,48979.0
12,121.0,131.0,8.26,48992.0
12,121.0,131.0,8.26,49015.0
12,121.0,131.0,8.26,49029.0
12,121.0,131.0,8.26,49044.0
12,121.0,131.0,8.26,49056.0
12,121.0,131.0,8.26,49067.0
12,121.0,131.0,8.26,49079.0
12,121.0,131.0,8.26,49091.0
12,121.0,131.0,8.26,49099.0
12,121.0,131.0,8.26,49111.0
12,121.0,131.0,8.26,49181.0
12,121.0,131.0,8.26,49189.0
12,121.0,131.0,8.26,49199.0
12,121.0,131.0,8.26,49213.0
12,121.0,131.0,8.26,49226.0
12,121.0,131.0,8.26,49250.0
12,121.0,131.0,8.26,49261.0
12,121.0,131.0,8.26,49273.0
12,121.0,131.0,8.26,49285.0
12,121.0,131.0,8.26,49295.0
12,121.0,131.0,8.26,49307.0
12,121.0,131.0,8.26,49319.0
12,121.0,131.0,8.26,49331.0
12,121.0,131.0,8.26,49342.0
12,121.0,131.0,8.26,49354.0
12,121.0,131.0,8.26,49366.0
12,121.0,131.0,8.26,49374.0
12,121.0,131.0,8.26,49380.0
12,121.0,131.0,8.26,49389.0
12,121.0,131.0,8.26,49405.0
12,121.0,131.0,8.26,49418.0
12,121.0,131.0,8.26,49430.0
12,121.0,131.0,8.26,49442.0
12,121.0,131.0,8.26,49455.0
12,121.0,131.0,8.26,49468.0
12,121.0,131.0,8.26,49481.0
12,121.0,131.0,8.26,49492.0
12,121.0,131.0,8.26,49506.0
12,121.0,131.0,8.26,49521.0
12,121.0,131.0,8.26,49530.0
12,121.0,131.0,8.26,49557.0
12,121.0,131.0,8.26,49567.0
12,121.0,131.0,8.26,49576.0
12,121.0,131.0,8.26,49587.0
12,121.0,131.0,8.26,49606.0
12,121.0,131.0,8.26,49617.0
12,121.0,131.0,8.26,49704.0
